word,x_values,y_values
enhancementmodel,-2.9969716,0.17296661
recognitioncnn,-2.0079694,1.0224209
stroke,-1.150815,0.5718445
address,-1.8687601,-0.8829196
agv,-1.8520966,-0.8491564
biomechanical,-1.5029415,-1.2183125
fes,-2.6409345,0.41822666
interception,-2.7278337,-0.9194091
constrained,-1.4677265,-0.19688255
misbehavior,-2.0941455,0.45139983
turboshaft,-1.4001719,-1.8414434
fee,-1.6013536,0.9690901
inclusion,-1.9818453,-0.4066684
express,-0.8882905,0.820243
a2t,-0.78693545,-0.013867609
like,-1.9550261,-1.6689949
minimized,-2.7008607,-1.0270708
lithium,-0.86286604,-0.22382697
gdc,-1.4963707,-0.9162096
mpc,-2.5583532,0.72006273
successful,-1.6058136,0.07095378
multifactorial,-1.4948823,-1.9458698
nonlinearity,-1.9832942,-0.17324786
license,-0.54939365,1.339344
wildfires,-2.0796258,-1.7045807
nonlinearly,-2.4998071,-0.6743761
ux,-3.5812275,1.0521566
prerequisites,-1.7214398,-0.039708074
interrelationship,-2.0191786,-2.7762384
regimes,-1.3354073,-0.32813504
overlapped,0.3854229,1.9349098
advancements,-3.074767,1.4709108
gdcs,-3.3569217,0.40548253
homebased,-3.8233013,-0.98207825
arcade,-2.4216015,-0.8798635
centralised,-1.054311,-0.091774605
telerobotic,-1.0686867,-0.037888594
generality,-2.5444515,0.986058
fabrication,-0.39266694,0.79595894
relocation,-2.2788599,0.7373505
relocate,-2.7693465,0.47377342
developments,-0.35783294,0.5615713
whales,-0.52948827,0.2076052
interval,-1.2065665,0.34313226
identificationâ,-1.5084323,0.5985123
folding,-1.051835,2.5317812
fold,-2.7961643,-0.20284346
respond,-1.2880294,-0.573857
intrinsically,-2.5207012,-1.1167719
exposures,-1.3579079,-0.9499114
immune,-2.8356564,0.42291337
intervention,-1.8836638,0.08874707
amino,-2.2755208,-0.4131463
message,-3.1492655,0.347565
deghosting,-1.8801044,-0.1668978
solid,-4.705782,-0.8401573
range,-1.6998619,0.53792953
spectrograms,-1.383536,-0.07543869
functionalities,-1.6748748,-0.16076596
wafer,-1.3641187,-0.11020214
secret,-1.1785207,-1.5861529
synapse,-1.2963388,0.83543956
pfspnet,-1.2894493,0.27698734
intrusions,-2.0915687,1.8848548
md,-3.2975316,-0.60128033
adjustment,-1.3250501,0.27253628
photographing,-3.0026126,-1.5630835
abs,-1.3102841,1.5956508
flydels,-2.1334326,-0.05141796
transmitters,-2.957645,-0.927889
photolithography,-0.18387341,-0.725971
increasing,-1.6613348,0.9481472
neurologic,-0.780939,-0.76528823
factory,-1.4831533,-1.8412969
trial,-1.5357088,-0.38895753
flexibly,-1.6589081,0.2143718
nested,-2.2045593,-0.071359925
supporting,-1.0936576,-0.76168746
comprehensive,-1.5515819,0.18761179
mayfly,-1.5042418,0.8480615
gpus,-3.3733003,-0.09838071
behaviours,-1.0287763,1.0988572
expression,-1.3223982,-1.3859487
directed,-1.478986,1.0259042
pickpockets,-1.453034,0.41168043
nli,-0.4989282,-0.88482577
eas,-1.2281662,-1.9619298
formations,-1.9434799,-0.19060145
ho,-0.9009117,0.031340122
issues,-3.5399795,1.9506887
steiner,-1.6137348,1.5447246
uberpool,-1.0026293,-1.1924082
government,-3.045055,-0.138801
rebalancing,-2.721379,0.060477212
sounds,-0.97318196,0.25279966
step,-2.7359045,0.60873145
recuperative,-2.5774252,-0.31169072
recuperation,-1.0753151,0.21358323
rulemaking,-1.3692285,0.09539312
promote,-2.1555417,-0.7184177
adjudication,-1.3736097,0.9533372
fraction,-1.6102506,0.32581645
gnns,-2.2531297,-1.3510746
acc,-1.8652874,-0.61821234
resnetccn,-0.15607412,1.419428
fuzzers,-1.5263567,-2.0675154
rl4go,-1.3295211,-0.6577798
sac,-1.4194002,1.152165
sagin,-2.2804172,0.4817617
limited,-1.443963,-0.21029207
recharge,-2.2841146,1.8640107
ndn,-1.833207,2.7067356
taxis,-2.2106311,2.7456913
charged,-0.7678518,3.7965865
timings,-0.77022713,1.4064163
pigeonsâ,-2.5705621,-2.6895316
papers,0.13789496,-0.47115865
algorithmsâ,-0.24090426,-0.6475095
song,-1.9483969,-0.3409192
journal,-0.61220264,0.3367882
traders,-1.8802973,-0.5753532
analytical,-2.4979105,-1.8076731
dental,-0.9797795,1.894452
oral,-2.4539587,1.1418746
optimise,-2.115238,1.4127138
plasticities,-2.009119,-0.2950217
assets,-1.4615409,0.35169837
environmentalist,-1.0126016,-0.2745838
animating,-2.2055783,0.013279709
uwans,-0.41905203,-0.67601
animators,-2.4396782,-0.99158055
skilled,-1.6354378,-0.54172826
ramping,-2.5268927,1.2035205
orchestrators,-2.2498403,0.67879915
simultaneously,-2.674259,2.3170593
networkâ,-2.6282432,1.3517556
angle,-1.6277665,-1.5498675
repeated,-0.6467319,-0.45182872
catalysts,-1.9553506,2.532808
inspired,-0.8225529,0.6350431
forward,-0.94442534,-0.2710419
nh3,-2.1010618,-0.4077825
adsorption,-2.6267734,1.6919864
region,-1.889765,-2.006259
checker,-2.4034486,-0.5803775
recolonization,-1.0940422,0.36007488
recolonized,-2.3651104,-0.6990088
unreliable,-1.5986595,0.32372242
nonlinearities,-1.0732317,-0.5675976
expansion,-0.45706156,0.009729629
businesses,-1.5766987,-1.6368729
progresses,-0.2651386,-0.15395813
defi,-3.8397534,-0.75167763
centered,-2.2079968,-0.35649955
synthesizers,-2.6513045,-1.411485
damping,-0.720233,-0.6076703
participation,-1.5932323,1.2537429
gene,-1.1783689,-0.45563352
taxonomy,-2.307682,0.25444177
fruit,-1.0497108,-0.87980986
transforms,-2.4187894,-0.46973765
differentiated,-3.2968688,0.4415451
dairy,-2.0828538,0.12640853
pretrain,-3.097665,0.30018592
demodulations,-1.2121141,-1.0415833
jawed,-0.916047,-0.7885514
servoing,-1.7926977,0.91013205
enn,-1.7312224,1.1904714
polymer,-2.42045,0.25859854
coral,-0.3985809,-0.99513763
selector,-1.5411143,-1.5794398
systemthat,-2.8968086,0.4417796
installation,-1.7435123,-1.1147171
visualized,-0.8781784,0.6887951
pyvgdl,-3.1509953,0.17327568
slopes,-0.9141514,0.79896516
thousands,-1.81504,1.0408071
quinazoline,-1.6940638,-0.57018805
falling,-3.324588,0.9638873
mechatronics,-2.116962,-1.1397558
applicable,0.21757884,-0.9990922
emerged,-3.4186559,0.14649133
hpidm,-2.9837945,1.236011
allocated,-1.2739642,-1.1919819
catecholaminergic,-1.4371116,1.0286365
keynesian,-1.5791342,0.4084609
precomputation,-2.302608,-0.8919024
solutionis,-0.10006864,-0.6046755
hematologists,-0.7826803,0.4760239
wpan,-1.1122037,-0.0551921
organisms,-1.2464031,1.0652021
oncologists,-1.9890387,1.7837678
imagery,-2.7495856,0.34336248
partitioner,-0.51098925,0.99822015
schizophrenia,-1.8639064,-1.6844863
breaker,0.32231724,0.43577197
microbial,-0.96809727,2.141596
man,-2.549663,-0.2365847
artwork,-1.5004126,-0.58542097
beauty,-0.6231932,-0.29779205
oil,-3.948996,0.27272284
tsp,-2.326334,0.7221364
middleware,-1.5104873,-0.32777217
mirror,-0.86536753,0.15691942
breakerâ,-1.078743,1.1327137
encoder,-1.3500389,-1.6164856
electrical,-1.5317804,0.37613758
breakers,-1.9746675,0.25050765
brains,-2.4638429,-0.2878684
anterior,-0.34273073,0.53030837
lag,-0.8663948,-1.2453705
digitalization,-3.102392,1.551077
desired,-1.1034153,0.9427507
rcnn,-0.9068556,0.041281164
radar,-1.8839704,-0.48282078
asset,-3.287279,0.50902915
aging,-1.8562479,-0.52697045
arena,-2.6474955,2.8017833
dsa,-2.4938846,1.3958886
induced,-2.629831,-0.24590704
enduring,-1.6679773,1.7546786
tissue,-2.0656192,0.49548125
farmers,-2.6774106,-0.51743096
blower,-2.6143272,1.3068552
dust,-0.3040679,-0.387457
seeds,-1.4425308,-0.47886154
comprehensively,-2.291514,0.4880269
popularly,-2.8086686,-0.18380925
live360,-2.161441,-0.52200544
stream,-1.8912702,0.08107812
batch,-2.3931797,-0.3737051
depressive,-2.6992612,1.1685785
unattended,-1.0415196,1.868862
frustration,-1.0601572,-1.9095519
polyhedral,-2.2964323,-0.028110217
cuts,-2.798815,-0.23157147
vertex,-2.042585,1.4736266
globalism,-2.1104784,-0.3233756
reference,-0.72647005,0.03869559
day,-1.9077522,1.3714906
josephson,-2.8196278,1.7467256
expressway,-1.8120955,-0.25996292
teach,-1.0828211,-0.19626446
destination,-2.645769,0.77433455
mention,-2.2604434,-1.1905262
supercomputers,-2.419875,2.020559
fkg,-1.6932309,1.1626583
marketplace,-2.836784,-1.6103835
supercomputer,-2.5173383,-1.0406032
junctions,-0.72126204,0.99795264
contemporary,-0.30428162,0.3677718
al,-1.6920812,0.19650315
al2o3,-1.2674167,0.6629836
elements,-1.3092296,-0.33065507
relevance,-2.4700015,0.66686213
compute,-2.4539256,-1.1700308
deploy,-0.7909365,2.5938985
physically,-1.1711484,1.3851573
extremes,-0.97996324,0.706766
clique,-0.8866801,-0.7793911
timetables,-1.5007371,-0.2729001
tutorials,-1.2682731,-1.3464606
truck,-1.6544412,1.7434387
tasked,-2.371651,0.41132525
selects,-2.669422,-1.2506912
traffics,-2.273566,0.92543375
mimos,-0.6888544,-0.8295996
connectionism,-0.8270412,0.514031
realtimebattle,-1.3224807,-0.74932426
introduces,-1.0152438,0.80440533
ligand,0.102114506,0.092010394
biotech,-1.5591755,0.5793735
nmt,-0.52636784,0.38858733
gtsp,-2.900191,-0.8489206
ue,-0.9911477,-0.38823673
neuromechanics,-2.1673315,-0.9761815
bqp,-2.1878355,-2.1950173
tabu,-2.6480925,-1.6929544
honey,-3.2262037,0.43392807
increase,-2.1794963,-1.045822
fuel,-3.0893605,-0.38611662
traversable,-1.7691022,-0.49064383
disks,-3.1232488,2.1658359
commitment,-1.9065938,-0.4311519
unit,-0.6660469,-0.35756472
freight,-0.6701768,-0.536817
auctions,-2.5468068,-0.4547042
dock,-1.7354728,-1.4613026
firms,-2.0344791,0.8485595
acquired,-2.5572298,0.1609112
division,-1.9756737,1.720904
aura,-3.7932866,0.078709185
numerology,-2.7664757,0.38409773
consensuses,-1.911243,0.48084044
mn,-1.1646497,-0.84941834
elitist,-1.1786784,-0.2501351
battle,-2.1881895,1.2170964
probabilities,-1.189409,-1.0278434
ioloua,-3.0515597,0.69826674
blockchains,-1.6602468,2.0125055
llms,-2.1506255,0.42910042
interviewer,-2.517361,-2.4892404
reflects,-4.6023693,0.03197306
pairings,-1.4984426,-0.56430787
programmers,-2.6100335,-0.3059615
slottar,-1.3588977,0.77744144
demands,-0.70223415,0.14076926
repairperson,-2.227788,-0.11591659
criteria,-1.4980733,-0.28913632
sixth,-3.0741293,-0.8564832
enjoyment,-1.7479235,-0.6768386
addresses,-3.32405,-0.04602256
operational,-0.9075619,2.3289506
nutrition,-0.63066036,-1.5817199
e3vn,-1.8915199,2.4860208
discovering,-1.3231645,1.3842413
mcs,-3.611111,0.8049343
actively,-1.6242417,1.2914771
conserved,-3.2051,0.98158014
hdp,-0.6819624,0.027280899
factored,-4.182183,-0.7453573
reconstruction,-1.3301369,-0.29308355
tokamak,-2.3264287,0.37398803
maximal,-1.6804525,-0.50557476
wastewater,-1.8956349,0.9900355
tiles,-1.8712945,0.078714095
searching,-1.3274649,-0.19605966
vulnerability,-0.9752002,0.96576047
dronedr,-1.3489,0.8223575
articulated,-2.605436,0.23129834
varying,-2.5903788,-0.9128283
useful,-2.825575,1.7910794
hubs,-1.1588866,-0.9513999
bns,-2.605013,0.46953776
flipped,-0.6787835,-0.05095282
decrease,-1.0403961,-0.55829126
biases,-1.811189,-0.73389757
slam,-1.3139023,-1.873533
hide,-0.0582569,0.5559049
downloading,-0.68533117,2.3980098
communicate,-0.46497676,-0.4714904
ocean,-3.4469147,-0.13362214
nonstationarity,-1.871949,-1.6222667
mdl,-2.4315557,1.84537
mdal,-0.916637,-3.1758804
host,-1.1439699,0.35567388
warehouse,-0.7330573,-0.5864946
formulate,-1.6239005,2.195658
aquatic,-1.2288877,1.4828607
selective,-1.7261167,0.1370289
jitter,-0.13906305,1.9286985
abstraction,-1.3929834,-1.5923835
temporary,-1.9975647,-0.899749
retention,-1.5610207,-1.1057942
transdiagnostic,-1.3773775,-1.0702038
symptom,-2.4128346,-0.3284816
coupling,-3.564081,-1.1193935
recalling,-3.1511362,0.43910655
steerage,-0.0011065789,-2.0867672
symptoms,-1.8270272,0.91889143
rates,-1.3460369,-0.5354017
dependable,-1.9722508,-0.38873997
metaverse,-1.4782828,0.17007053
ethernet,-1.5770984,-0.80727005
flexe,-2.1102023,-1.2706739
subsequent,-1.665517,-0.12821634
explain,-1.9359841,-0.01149346
xhaul,-1.5765707,0.4824132
csts,-2.02366,0.6675901
composing,-0.846933,1.5118147
gsa,-2.940017,0.7867238
subroutine,-0.64133847,0.32546926
validated,-1.3126514,-1.7989417
multiclass,-1.7455349,-0.93154114
trm,-2.320186,0.8482587
fighting,-2.4200237,0.71600085
incentives,-2.1428964,0.1329645
liquidity,-0.79504424,1.1083602
loans,-1.7644024,-1.076757
limb,-1.6779808,0.91867566
zi,-2.2307668,0.7624892
dvfs,-2.200681,1.9686294
mkp,-1.0308176,-0.4222482
ordering,-2.8214638,2.374384
sum,-2.002017,-0.215128
turkish,-2.6529055,-0.12565348
surgery,-2.0697746,-1.2668228
article,-4.092215,-1.4430212
surgical,-0.56252724,0.86138344
basin,-1.0538651,-1.4511358
steps,-3.3156068,0.93188876
thermally,-1.1251965,-1.2358288
maximized,-1.9873254,0.10502987
microscopic,-3.4024162,0.29634345
pm,-2.4009397,-0.1372743
